NDC11,drug_class,drug_class_label,ingredient,rxnorm_ingredient_rxcui,rxnorm_product_rxcui,rxnorm_product_tty,rxnorm_product_name,rxnorm_status,rxnorm_direct_rxcui,rxnorm_start_yyyymm,rxnorm_end_yyyymm,source,source_url,notes
00006008154,dpp4_ndc,DPP-4 inhibitor,sitagliptin,593411,1243833,SBD,24 HR metformin hydrochloride 1000 MG / sitagliptin phosphate 100 MG Extended Release Oral Tablet [Janumet],direct,1243833,201203,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00006008182,dpp4_ndc,DPP-4 inhibitor,sitagliptin,593411,1243833,SBD,24 HR metformin hydrochloride 1000 MG / sitagliptin phosphate 100 MG Extended Release Oral Tablet [Janumet],direct,1243833,201203,202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00006011201,dpp4_ndc,DPP-4 inhibitor,sitagliptin,593411,665042;665044,SBD;SCD,sitagliptin 50 MG Oral Tablet;sitagliptin phosphate 50 MG Oral Tablet [Januvia],direct,665042;665044,200706;200801,200901;202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00006011228,dpp4_ndc,DPP-4 inhibitor,sitagliptin,593411,665042;665044,SBD;SCD,sitagliptin 50 MG Oral Tablet;sitagliptin phosphate 50 MG Oral Tablet [Januvia],direct,665042;665044,200706,200901;202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00006011231,dpp4_ndc,DPP-4 inhibitor,sitagliptin,593411,665042;665044,SBD;SCD,sitagliptin 50 MG Oral Tablet;sitagliptin phosphate 50 MG Oral Tablet [Januvia],direct,665042;665044,200706,200901;202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00006011254,dpp4_ndc,DPP-4 inhibitor,sitagliptin,593411,665042;665044,SBD;SCD,sitagliptin 50 MG Oral Tablet;sitagliptin phosphate 50 MG Oral Tablet [Januvia],direct,665042;665044,200706,200901;202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00006022101,dpp4_ndc,DPP-4 inhibitor,sitagliptin,593411,665038;665040,SBD;SCD,sitagliptin 25 MG Oral Tablet;sitagliptin phosphate 25 MG Oral Tablet [Januvia],direct,665038;665040,200706;200801,200901;202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00006022128,dpp4_ndc,DPP-4 inhibitor,sitagliptin,593411,665038;665040,SBD;SCD,sitagliptin 25 MG Oral Tablet;sitagliptin phosphate 25 MG Oral Tablet [Januvia],direct,665038;665040,200706,200901;202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00006022131,dpp4_ndc,DPP-4 inhibitor,sitagliptin,593411,665038;665040,SBD;SCD,sitagliptin 25 MG Oral Tablet;sitagliptin phosphate 25 MG Oral Tablet [Januvia],direct,665038;665040,200706,200901;202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
00006022154,dpp4_ndc,DPP-4 inhibitor,sitagliptin,593411,665038;665040,SBD;SCD,sitagliptin 25 MG Oral Tablet;sitagliptin phosphate 25 MG Oral Tablet [Januvia],direct,665038;665040,200706,200901;202605,NIH/NLM RxNorm API getAllHistoricalNDCs,https://lhncbc.nlm.nih.gov/RxNav/APIs/api-RxNorm.getAllHistoricalNDCs.html,Includes fixed-dose combination products when RxNorm links them to the ingredient.
